p-Bromobenzenesulfonic acid (2.5 hydrate),C6H5BrO3S.2.5H2O,1.570E+00,282.12
Chlorobenzene,C6H5Cl,4.440E-03,112.56
4-Chloro-3-nitro-benzenesulfonamide,C6H5ClN2O4S,9.500E-04,236.63
m-Chlorophenol,C6H5ClO,1.730E-01,128.56
p-Chlorophenol,C6H5ClO,2.100E-01,128.56
o-Chlorophenol,C6H5ClO,8.830E-02,128.56
p-Chlorobenzenesulfonic acid,C6H5ClO3S,2.580E+00,192.62
p-Chlorobenzenesulfonic acid (2.5 hydrate),C6H5ClO3S.2.5H2O,1.820E+00,237.66
"3,4-Dichloro-benzenesulfonamide",C6H5Cl2NO2S,3.500E-03,226.08
Dichlorophenylphosphine sulfide,C6H5Cl2PS,7.210E-03,211.05
Fluorobenzene,C6H5F,1.610E-02,96.11
3-Acetyl-5-fluorouracil,C6H5FN2O3,2.490E-01,172.12
1-Methoxycarbonyl-5-fluorouracil,C6H5FN2O4,1.240E-01,188.12
2-Fluorophenol,C6H5FO,7.200E-01,112.1
m-Fluorophenol,C6H5FO,6.900E-01,112.1
p-Fluorophenol,C6H5FO,7.200E-01,112.1
p-Fluorobenzenesulfonic acid (monohydrate),C6H5FO3S.H2O,2.240E+00,194.18
p-Fluorobenzenesulfonic acid (2.5 hydrate),C6H5FO3S.2.5H2O,1.970E+00,221.21
p-Fluorobenzenesulfonic acid (trihydrate),C6H5FO3S.3H2O,1.730E+00,230.21
p-Fluorobenzenesulfonic acid (tetrahydrate),C6H5FO3S.4H2O,1.610E+00,248.23
Iodobenzene,C6H5I,8.820E-04,204.01
p-Iodophenol,C6H5IO,1.290E-02,220.01
Nitrobenzene,C6H5NO2,1.570E-02,123.11
Nicotinic acid,C6H5NO2,3.650E-01,123.11
o-Nitrophenol,C6H5NO3,1.790E-02,139.11
p-Nitrophenol,C6H5NO3,1.130E-01,139.11
m-Nitrophenol,C6H5NO3,9.580E-02,139.11
Nitrohydroquinone,C6H5NO4,6.890E-02,155.11
4-Nitroresorcinol,C6H5NO4,5.240E-02,155.11
2-Nitroresorcinol,C6H5NO4,8.440E-03,155.11
3-Nitrocatechol,C6H5NO4,6.570E-02,155.11
4-Nitrocatechol,C6H5NO4,1.210E+00,155.11
p-Nitrobenzenesulfonic acid,C6H5NO5S,2.340E+00,203.17
p-Nitrobenzenesulfonic acid (dihydrate),C6H5NO5S.2H2O,1.670E+00,239.21
p-Nitrobenzenesulfonic acid (tetrahydrate),C6H5NO5S.4H2O,1.410E+00,275.24
Methyl acetylthiodiazole,C6H5N2OS,6.530E-04,153.18
Benzotriazole,C6H5N3,1.660E-01,119.13
"2,6-Dinitroaniline",C6H5N3O4,4.370E-04,183.12
"2,4-Dinitroaniline",C6H5N3O4,4.270E-04,183.12
Picramic acid,C6H5N3O5,7.030E-03,199.12
7-Aminopteridine,C6H5N5,4.850E-03,147.14
4-Aminopteridine,C6H5N5,4.850E-03,147.14
2-Aminopteridine,C6H5N5,5.030E-03,147.14
4-Amino-2-hydroxypteridine,C6H5N5O,4.380E-04,163.14
2-Amino-4-hydroxypteridine,C6H5N5O,1.080E-04,163.14
7-Amino-6-hydroxypteridine,C6H5N5O,1.230E-03,163.14
Xanthopterin,C6H5N5O2,1.400E-04,179.14
Leucopterin,C6H5N5O3,6.830E-06,195.14
3?-Nitrosoniridazole,C6H5N5O4S,3.080E-04,243.2
Benzene,C6H6,2.230E-02,78.11
4-Bromobenzenesulfonamide,C6H6BrNO2S,4.200E-03,236.09
p-Bromoaniline-o-sulfonic acid,C6H6BrNO3S,1.770E-02,252.09
p-Bromoaniline-m-sulfonic acid,C6H6BrNO3S,3.420E-02,252.09
p-Bromoaniline-o-sulfonic acid (monohydrate),C6H6BrNO3S.H2O,2.240E-02,270.11
p-Chloroaniline,C6H6ClN,3.060E-02,127.57
o-Chloroaniline,C6H6ClN,2.950E-02,127.57
m-Chloroaniline,C6H6ClN,4.270E-02,127.57
m-Chlorobenzenesulfonamide,C6H6ClNO2S,3.500E-03,191.64
o-Chlorobenzenesulfonamide,C6H6ClNO2S,2.600E-03,191.64
4-Chlorobenzenesulfonamide,C6H6ClNO2S,6.900E-03,191.64
p-Chloroaniline-m-sulfonic acid,C6H6ClNO3S,5.450E-02,207.64
p-Chloroaniline-o-sulfonic acid (monohydrate),C6H6ClNO3S.H2O,1.390E-02,225.65
p-Chloroaniline-m-sulfonic acid (monohydrate),C6H6ClNO3S.H2O,5.140E-02,225.65
"?-1,2,3,4,5,6-Hexachlorocyclohexane",C6H6Cl6,8.250E-07,290.83
"?-1,2,3,4,5,6-Hexachlorocyclohexane",C6H6Cl6,1.080E-04,290.83
Lindane,C6H6Cl6,2.340E-05,290.83
"?-1,2,3,4,5,6-Hexachlorocyclohexane",C6H6Cl6,6.880E-06,290.83
1-Methylcarbamoyl-5-fluorouracil,C6H6FN3O3,3.310E-03,187.13
2-Iodoaniline-4-sulphonic acid,C6H6INO3S,6.780E-02,299.09
3-Iodoaniline-4-sulphonic acid,C6H6INO3S,6.470E-03,299.09
4-Iodoaniline-2-sulphonic acid,C6H6INO3S,1.700E-02,299.09
4-Iodoaniline-3-sulphonic acid,C6H6INO3S,4.490E-02,299.09
5-Iodoaniline-2-sulphonic acid,C6H6INO3S,8.670E-03,299.09
6-Iodoaniline-3-sulphonic acid,C6H6INO3S,1.600E-02,299.09
5-Iodoaniline-3-sulphonic acid,C6H6INO3S,4.320E-02,299.09
Nicotiamide,C6H6N2O,8.190E+00,122.13
3-Nitroaniline,C6H6N2O2,5.370E-03,138.13
Urocanic acid,C6H6N2O2,1.090E-02,138.13
p-Nitroaniline,C6H6N2O2,3.020E-03,138.13
2-Nitroaniline,C6H6N2O2,8.760E-03,138.13
"5,5-Ethylenebarbituric acid",C6H6N2O3,1.300E-02,154.13
1-Methylorotic acid,C6H6N2O4,1.200E-01,170.13
m-Nitrobenzenesulfonamide,C6H6N2O4S,2.200E-03,202.19
4-Nitrobenzenesulfonamide,C6H6N2O4S,3.000E-03,202.19
2-Nitrobenzenesulfonamide,C6H6N2O4S,1.600E-03,202.19
8-Methylpurine,C6H6N4,3.920E-01,134.14
8-Hydroxymethylpurine,C6H6N4O,3.010E-02,150.14
9-Methyluric acid,C6H6N4O3,3.000E-03,182.14
1-Methyluric acid,C6H6N4O3,1.150E-02,182.14
Niridazole,C6H6N4O3S,6.070E-04,214.2
5-Nitro-2-furaldehyde semicarbazone,C6H6N4O4,8.230E-04,198.14
"2,4-Diaminopteridine",C6H6N6,2.060E-03,162.15
"4,6-Diaminopteridine",C6H6N6,2.570E-04,162.15
"4,7-Diaminopteridine",C6H6N6,1.230E-03,162.15
4-Hydrazinopteridine,C6H6N6,1.370E-02,162.15
Phenol,C6H6O,1.000E+00,94.11
Hydroquinone,C6H6O2,6.450E-01,110.11
Pyrocatechol,C6H6O2,4.190E+00,110.11
Resorcinol,C6H6O2,6.520E+00,110.11
Maltol,C6H6O3,8.640E-02,126.11
Methyl furoate,C6H6O3,1.480E-01,126.11
Phloroglucinol,C6H6O3,8.410E-02,126.11
Pyrogallol,C6H6O3,3.010E+00,126.11
Benzenesulfonic acid,C6H6O3S,3.090E+00,158.18
Benzenesulfonic acid (monohydrate),C6H6O3S.H2O,2.540E+00,1.76E+02
Benzenesulfonic acid (2.5 hydrate),C6H6O3S.2.5H2O,2.130E+00,203.22
Benzenesulfonic acid (dihydrate),C6H6O3S.2H2O,2.300E+00,194.21
Benzenesulfonic acid (trihydrate),C6H6O3S.3H2O,2.010E+00,212.22
Muconic acid,C6H6O4,1.410E-03,142.11
Thiazafluron,C6H7F3N4OS,8.720E-03,240.21
Aniline,C6H7N,3.930E-01,93.13
m-Aminophenol,C6H7NO,2.410E-01,109.13
o-Aminophenol,C6H7NO,1.800E-01,109.13
p-Aminophenol,C6H7NO,1.440E-01,109.13
Phenylhydroxylamine,C6H7NO,1.830E-01,109.13
Benzenesulfonamide,C6H7NO2S,2.740E-02,157.19
Orthanilic acid,C6H7NO3S,1.110E-01,173.19
Sulfanilic acid,C6H7NO3S,6.170E-02,173.19
Metanilic acid,C6H7NO3S,9.440E-02,173.19
Metanilic acid (sesquihydrate),C6H7NO3S.1.5H2O,1.180E-01,200.21
2-Aminophenol-4-sulfonic acid,C6H7NO4S,5.290E-02,189.19
4-Aminophenol-2-sulfonic acid,C6H7NO4S,3.700E-03,189.19
Isoniazid,C6H7N3O,8.960E-01,137.14
Orotic acid methylamide,C6H7N3O3,8.340E-01,169.14
"2,4,7-Triaminopteridine",C6H7N7,1.250E-03,177.17
"4,6,7-Triaminopteridine",C6H7N7,4.520E-04,177.17
Phenylphosphinic acid,C6H7O2P,9.460E+00,142.1
Phenylphosphonic acid,C6H7O3P,1.200E+00,158.09
Benzenearsonic acid,C6H7O3As,1.560E-01,202.04
"1,4-Cyclohexadiene",C6H8,8.740E-03,80.13
Amiloride,C6H8ClN7O,2.870E+00,229.63
"2,5-Dimethylpyrazine",C6H8N2,,108.14
m-Phenylenediamine,C6H8N2,1.920E+00,108.14
o-Phenylenediamine,C6H8N2,2.880E-01,108.14
p-Phenylenediamine,C6H8N2,4.180E-01,108.14
"5,6-Dimethyl-2-thiouracil",C6H8N2OS,8.790E-03,156.21
"N,N-1,3-Dimethyluracil",C6H8N2O2,3.570E+00,140.14
o-Aminobenzenesulfonamide,C6H8N2O2S,4.320E-02,172.21
m-Aminobenzenesulfonamide,C6H8N2O2S,7.680E-02,172.21
Benzenesulfamide,C6H8N2O2S,4.860E-02,172.21
Sulfanilamide (monohydrate),C6H8N2O2S.H2O,4.320E-02,190.22
"5,5-Dimethylbarbituric acid",C6H8N2O3,1.810E-02,156.14
4-Phenylhydrazine sulfonic acid,C6H8N2O3S,3.030E-02,188.21
Isosorbide dinitrate,C6H8N2O8,2.330E-03,236.14
5-Amino-4-carboxymethylaminopyrimidine,C6H8N4O,2.120E-01,152.16
"2,4,6,7-Tetraminopteridine",C6H8N8,4.000E-04,192.18
Sorbic acid,C6H8O2,1.700E-02,112.13
Tricarballylic acid,C6H8O6,1.890E+00,176.13
Ascorbic acid,C6H8O6,1.891E+00,176.13
Citric acid anhydrous,C6H8O7,1.994E+00,192.13
Citric acid (monohydrate),C6H8O7.H2O,1.822E+00,210.14
2-Ethylthiophene,C6H8S,2.603E-03,112.19
Ethyl 2-chloroacetoacetate,C6H9ClO3,5.407E-02,164.59
"4,6,10-Trioxa-1-azatricyclo[3.3.1.13,7]decane",C6H9NO3,1.167E+00,143.14
Trimethadione,C6H9NO3,3.327E-01,143.14
Triglycine,C6H9NO6,3.090E-01,191.14
Kyanmethin,C6H9N3,5.197E-02,123.16
2-Isopropyl-4(5)-nitroimidazole,C6H9N3O2,7.025E-02,155.16
l-Histidine,C6H9N3O2,2.930E-01,155.16
"6-Amino-1,3-dimethyluracil",C6H9N3O2,4.550E-02,155.16
Metronidazole,C6H9N3O3,6.427E-02,171.16
"1,5-Hexadiene",C6H10,2.057E-03,82.15
Cyclohexene,C6H10,2.593E-03,82.15
1-Hexyne,C6H10,4.382E-03,82.15
3-Hexyne,C6H10,6.800E-03,82.15
"5-Bromo-2-ethyl-5-nitro-1,3-dioxane",C6H10BrNO4,3.205E-03,240.06
"5-Bromo-2,2-dimethyl-5-nitro-1,3-dioxane",C6H10BrNO4,4.369E-03,240.06
Deethylatrazine,C6H10ClN5,2.000E-03,187.63
Mesityl oxide,C6H10O,2.862E-01,98.15
Cyclohexanone,C6H10O,2.485E-01,98.15
Allicin,C6H10OS2,1.479E-01,162.27
Methyl vinyl carbinol acetate,C6H10O2,1.141E-01,114.15
"3-Methyl-1,3-pentadione",C6H10O2,9.780E-01,114.15
Dixanthogen,C6H10O2S4,1.140E-05,242.4
Ethyl acetoacetate,C6H10O3,8.529E-01,130.14
"2,2-Dimethylsuccinic acid",C6H10O4,4.790E-01,146.14
sym-Dimethylsuccinic acid,C6H10O4,2.053E+00,146.14
n-Propylmalonic acid,C6H10O4,4.790E+00,146.14
Ethylene glycol diacetate,C6H10O4,1.070E+00,146.14
"dl-2,3-Dimethylsuccinic acid",C6H10O4,2.053E-01,146.14
Adipic acid,C6H10O4,2.216E-03,146.14
Methyl ?-acetoxypropionate,C6H10O4,5.556E-01,146.14
"Propanoic acid, 2-[(methoxycarbonyl)oxy]-, methyl ester",C6H10O5,2.412E-01,162.14
d-Talogalactaric acid,C6H10O8,1.570E-02,210.14
Bromocyclohexane,C6H11Br,5.012E-03,163.06
?-Methyl-?-bromo-butanoic ureide,C6H11BrN2O2,4.658E-02,223.08
?-Bromo-isovaleric ureide,C6H11BrN2O2,8.531E-02,223.08
3-Bromo-2-methyl-butanoic ureide,C6H11BrN2O2,1.390E-01,223.08
?-Bromo-valeric acid ureide,C6H11BrN2O2,3.470E-02,223.08
?-Bromo-valeric acid ureide,C6H11BrN2O2,4.307E-02,223.08
?-Bromo-valeric acid ureide,C6H11BrN2O2,3.690E-02,223.08
Caprolactam,C6H11NO,3.850E+00,113.16
Cyclohexanone oxime,C6H11NO,1.409E-01,113.16
"2,2-Dimethylthiazolidine-4-carboxylic acid",C6H11NO2S,3.000E-01,161.22
?-Aminoadipic acid,C6H11NO4,1.365E-02,161.16
"Glycine, N-(carboxymethyl)-, 1-ethyl ester",C6H11NO4,7.074E-03,161.16
Methidathion,C6H11N2O4PS3,7.938E-04,302.33
Glycine tripeptide,C6H11N3O6,2.907E-01,221.17
Methylcyclopentane,C6H12,4.967E-04,84.16
Cyclohexane,C6H12,9.505E-04,84.16
4-Methyl-1-pentene,C6H12,5.703E-04,84.16
2-Methyl-1-pentene,C6H12,9.268E-04,84.16
1-Hexene,C6H12,6.583E-04,84.16
"Acetamide, 2-chloro-N,N-diethyl-",C6H12ClNO,5.264E-01,149.62
Dichloroisopropyl ether,C6H12Cl2O,9.921E-03,171.07
"1,2-bis(2-Chloroethoxy)ethane",C6H12Cl2O2,9.916E-02,187.07
tris-(2-Chloroethyl) phosphate,C6H12Cl3O4P,7.010E-04,285.49
"Diethyl 1,3-dithietan-2-ylidenephosphoramidate",C6H12NO3PS2,2.072E-01,241.27
Formothion,C6H12NO4PS2,1.011E-02,257.27
N-Nitrosohexamethyleneimine,C6H12N2O,1.000E-01,128.18
"2,6-Dimethylnitrosomorpholine",C6H12N2O2,8.600E-01,144.17
Adipamide,C6H12N2O2,3.052E-02,144.17
Daminozide,C6H12N2O3,6.243E-01,160.17
?-Aminovaleric hydantoic acid,C6H12N2O3,1.740E-02,160.17
Methomyl,C6H12N2O3S,3.548E-01,192.24
l-Cystine,C6H12N2O4S2,7.000E-02,240.3
dl-Lanthionine,C6H12N2O4S,7.193E-03,208.24
Mesocystine,C6H12N2O4S2,2.330E-04,240.3
d-Cystine,C6H12N2O4S2,4.577E-04,240.3
dl-Cystine,C6H12N2O4S2,2.039E-04,240.3
Thiram,C6H12N2S4,7.413E-05,240.43
Ziram,C6H12N2S4Zn,2.125E-04,305.81
Methenamine,C6H12N4,2.156E+00,140.19
"2,6-Dimethyldinitrosopiperazine",C6H12N4O2,1.200E-01,172.19
C6H12N5O2PS2,Menazon,8.532E-04,281.3
Pinacolone,C6H12O,1.862E-01,100.16
Cyclohexanol,C6H12O,3.283E-01,100.16
Isopropylacetone,C6H12O,1.862E-01,100.16
2-Ethylbutanal,C6H12O,3.020E-02,100.16
Caproic aldehyde,C6H12O,4.992E-02,100.16
4-Methyl-3-pentanone,C6H12O,1.495E-01,100.16
3-Methyl-2-pentanone,C6H12O,2.044E-01,100.16
3-Hexanone,C6H12O,1.446E-01,100.16
2-Methyl-4-penten-3-ol,C6H12O,2.964E-01,100.16
1-Hexen-3-ol,C6H12O,2.454E-01,100.16
Methyl butyl ketone,C6H12O,1.617E-01,100.16
4-Hexen-3-ol,C6H12O,3.664E-01,100.16
"3-Hydroxy-2,2-dimethyltetrahydrofuran",C6H12O2,7.826E-01,116.16
Diethylacetic acid,C6H12O2,2.147E-02,116.16
n-Caproic acid,C6H12O2,8.675E-02,116.16
n-Butyl acetate,C6H12O2,5.814E-02,116.16
Pentyl formate,C6H12O2,2.500E-02,116.16
Ethyl butyrate,C6H12O2,3.702E-02,116.16
sec-Butyl acetate,C6H12O2,5.305E-02,116.16
"3-Hydroxy-2,5-dimethyltetrahydrofuran",C6H12O2,1.435E+00,116.16
Propyl propionate,C6H12O2,5.000E-02,116.16
Isobutyl acetate,C6H12O2,5.390E-02,116.16
Paraldehyde,C6H12O3,6.311E-01,132.16
2-Ethoxyethyl acetate,C6H12O3,1.499E+00,132.16
Methyl ?-ethoxypropionate,C6H12O3,7.621E-01,132.16
d-Quercitol,C6H12O5,6.701E-01,164.16
Rhamnose,C6H12O5,2.212E+00,164.16
d-Inositol,C6H12O6,2.239E+00,180.16
d-Mannose,C6H12O6,2.399E+00,180.16
Glucose,C6H12O6,2.314E+00,180.16
Fructose,C6H12O6,4.318E+00,180.16
Tagatose,C6H12O6,2.084E+00,180.16
d-Galactose,C6H12O6,2.247E+00,180.16
l-Sorbose,C6H12O6,1.970E+00,180.16
Inositol,C6H12O6,7.771E-01,180.16
?-Glucose,C6H12O6,2.501E+00,180.16
Glucose (monohydrate),C6H12O6.H2O,1.619E+00,198.17
Scyllitol,C6H12O7,5.149E-02,196.16
1-Bromohexane,C6H13Br,1.560E-04,165.08
1-Methylpiperidine,C6H13N,1.700E+00,99.18
Caproamide,C6H13NO,2.580E-01,115.18
l-Norleucine,C6H13NO2,1.127E-01,131.18
l-Leucine,C6H13NO2,1.640E-01,131.18
l-allo-Isoleucine,C6H13NO2,2.148E-01,131.18
d-Leucine,C6H13NO2,1.641E-01,131.18
d-Norleucine,C6H13NO2,1.201E-01,131.18
tert-Amyl carbamate,C6H13NO2,1.600E-01,131.18
n-Amyl carbamate,C6H13NO2,3.400E-02,131.18
Isopentyl urethane,C6H13NO2,1.312E+02,131.18
6-Aminocaproic acid,C6H13NO2,3.848E+00,131.18
dl-Norleucine,C6H13NO2,8.660E-02,131.18
l-Isoleucine,C6H13NO2,2.619E-01,131.18
"Hexanamide, 2-hydroxy-",C6H13NO2,8.300E-02,131.18
N-Propylurethane,C6H13NO2,7.475E-01,131.18
dl-Isoleucine,C6H13NO2,1.632E-01,131.18
dl-Leucine,C6H13NO2,7.433E-02,131.18
Hexane,C6H14,1.427E-04,86.18
"2,2-Dimethylbutane",C6H14,2.460E-04,86.18
"2,3-Dimethylbutane",C6H14,2.216E-04,86.18
2-Methylpentane,C6H14,1.508E-04,86.18
3-Methylpentane,C6H14,1.520E-04,86.18
Isofluorphate,C6H14FO3P,8.236E-02,184.15
Ethoate-methyl,C6H14NO3PS2,3.494E-02,243.29
"trans-2,5-Dimethylpiperazine",C6H14N2,3.065E+00,114.19
Methyl-n-amylnitrosamine,C6H14N2O,8.400E-02,130.19
Di-n-propylnitrosamine,C6H14N2O,7.600E-02,130.19
Ethyl-n-butylnitrosamine,C6H14N2O,9.200E-02,130.19
Di-isopropylnitrosamine,C6H14N2O,1.000E-01,130.19
Lysine,C6H14N2O2,3.995E+00,146.19
dl-Arginine,C6H14N4O2,1.382E+00,174.2
l-Arginine,C6H14N4O2,1.044E+00,174.2
3-Methyl-3-pentanol,C6H14O,3.999E-01,102.18
Dipropyl ether,C6H14O,2.441E-02,102.18
tert-Amyl methyl ether,C6H14O,1.208E-01,102.18
Propyl isopropyl ether,C6H14O,4.578E-02,102.18
Isohexyl alcohol,C6H14O,1.020E-01,102.18
4-Methyl-2-pentanol,C6H14O,1.636E-01,102.18
"2,2-Dimethyl-3-butanol",C6H14O,2.322E-01,102.18
1-Hexanol,C6H14O,6.069E-02,102.18
2-Hexanol,C6H14O,1.323E-01,102.18
"2,2-Dimethyl-1-butanol",C6H14O,7.382E-02,102.18
"2,3-Dimethyl-1-butanol",C6H14O,3.927E-01,102.18
Isopropyl ether,C6H14O,8.730E-02,102.18
2-Ethyl-1-butanol,C6H14O,3.899E-02,102.18
3-Methyl-2-pentanol,C6H14O,1.863E-01,102.18
2-Ethyl-4-butanol,C6H14O,5.837E-02,102.18
2-Methyl-2-pentanol,C6H14O,3.071E-01,102.18
2-Methyl-3-pentanol,C6H14O,1.928E-01,102.18
3-Hexanol,C6H14O,1.551E-01,102.18
3-Methyl-1-pentanol,C6H14O,4.190E-02,102.18
Acetal,C6H14O2,3.723E-01,118.18
Diethyl cellosolve,C6H14O2,1.469E+00,118.18
Carbitol,C6H14O3,3.610E+00,134.18
d-Mannitol,C6H14O6,1.148E+00,182.17
Galactitol,C6H14O6,1.702E-01,182.17
Sorbitol,C6H14O6,3.785E+00,182.17
Mannitol,C6H14O6,9.762E-01,182.17
Triethylamine,C6H15N,6.780E-01,101.19
N-Ethyl-sec-butylamine,C6H15N,8.155E-01,101.19
N-Ethyl-n-butylamine,C6H15N,5.310E-01,101.19
n-Dipropylamine,C6H15N,5.470E-01,101.19
Thiometon,C6H15O2PS3,8.118E-04,246.35
Thiolo-methylmercaptophos,C6H15O3PS2,1.433E-02,230.29
Thiono-methylmercaptophos,C6H15O3PS2,1.433E-03,230.29
Triethyl phosphate,C6H15O4P,2.745E+00,182.16
Mipafox,C6H16FN2OP,4.066E-01,182.18
"1,6-Hexanediamine",C6H16N2,6.123E+00,116.21
Glycine sulfate,C6H17N3O10S,6.576E-01,323.28
Triethylenetetramine,C6H18N4,5.655E+00,146.24
Hexabromobenzene,C6Br6,1.994E-10,551.52
Chloranil,C6Cl4O2,1.017E-03,245.88
Quintozene,C6Cl5NO2,1.490E-06,295.34
Hexachlorobenzene,C6Cl6,1.700E-08,284.78
Hexafluorobenzene,C6F6,3.598E-03,186.06
Bromoxynil,C7H3Br2NO,4.694E-04,276.93
"2,4,6-Tribromobenzoic acid",C7H3Br3O2,9.754E-03,358.83
Dichlobenil,C7H3Cl2N,1.163E-04,172.01
"2,3,6-Trichlorobenzoic acid",C7H3Cl3O2,3.415E-02,225.46
Pentachlorbenzyl alcohol,C7H3Cl5O,7.134E-07,280.37
Ioxynil,C7H3I2NO,3.505E-04,370.92
"2,4,6-Trinitrobenzoic acid",C7H3N3O8,7.824E-02,257.12
4-Bromobenzonitrile,C7H4BrN,8.635E-04,182.03
3-Bromo-2-nitrobenzoic acid,C7H4BrNO4,3.012E-02,246.02
